Tikr,KPI,Mar_2010,Mar_2011,Mar_2012,Mar_2013,Mar_2014,Mar_2015,Mar_2016,Mar_2017,Mar_2018,Mar_2019,Mar_2020,Mar_2021,Sep_2021,Dec_2009,Dec_2010,Dec_2011,Dec_2012,Dec_2013,Dec_2014,Dec_2015,Dec_2016,Dec_2017,Dec_2018,Dec_2019,Dec_2020,Jun_2021,Jun_2010,Jun_2011,Jun_2012,Jun_2013,Jun_2014,Jun_2015,Jun_2016,Jun_2017,Jun_2018,Jun_2019,Jun_2020,Sep_2009,Sep_2010,Sep_2011,Sep_2012,Sep_2006,Sep_2007,Sep_2008,Sep_2018,Mar_2009,Sep_2020,Jun_2009,Sep_2013,Sep_2014,Sep_2015,Sep_2016,Sep_2017,Sep_2019,Mar_2008,Nov_2009,Dec_2008,Oct_2010,Oct_2011,Oct_2012,Oct_2013,Mar_2007,Mar_2006,Jun_2007,Jun_2008,Mar_2004,Mar_2003
GEEKAYWIRE,Other Liabilities +,,18.0,4.0,3.0,5.0,15.0,11.0,5.0,25.0,23.0,13.0,13.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEEKAYWIRE,Total Liabilities,,35.0,18.0,23.0,29.0,40.0,43.0,69.0,119.0,126.0,108.0,141.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEEKAYWIRE,Fixed Assets +,,9.0,5.0,6.0,6.0,7.0,9.0,18.0,33.0,38.0,38.0,45.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEEKAYWIRE,CWIP,,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEEKAYWIRE,Investments,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEEKAYWIRE,Other Assets +,,25.0,12.0,17.0,23.0,33.0,33.0,43.0,86.0,89.0,69.0,97.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEEKAYWIRE,Total Assets,,35.0,18.0,23.0,29.0,40.0,43.0,69.0,119.0,126.0,108.0,141.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,Share Capital +,10.0,10.0,9.0,9.0,39.0,39.0,39.0,9.0,39.0,39.0,39.0,39.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,Reserves,34.0,52.0,55.0,68.0,100.0,532.0,552.0,612.0,683.0,758.0,823.0,809.0,814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,Borrowings,196.0,190.0,202.0,203.0,147.0,194.0,213.0,302.0,291.0,365.0,543.0,659.0,716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,Other Liabilities +,52.0,49.0,60.0,93.0,124.0,121.0,130.0,88.0,139.0,153.0,174.0,138.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,Total Liabilities,290.0,299.0,325.0,373.0,379.0,856.0,903.0,1011.0,1121.0,1284.0,1549.0,1614.0,1643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,Fixed Assets +,219.0,235.0,234.0,223.0,265.0,673.0,687.0,772.0,825.0,978.0,1034.0,1436.0,1414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,CWIP,19.0,4.0,12.0,37.0,0.0,26.0,50.0,42.0,84.0,55.0,310.0,21.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,Other Assets +,53.0,61.0,79.0,112.0,114.0,157.0,166.0,198.0,213.0,251.0,206.0,158.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,Total Assets,290.0,299.0,325.0,373.0,379.0,856.0,903.0,1011.0,1121.0,1284.0,1549.0,1614.0,1643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,Share Capital +,5.0,5.0,7.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,Reserves,15.0,20.0,28.0,50.0,58.0,64.0,71.0,80.0,105.0,119.0,137.0,164.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,Borrowings,20.0,32.0,27.0,36.0,21.0,38.0,43.0,43.0,47.0,62.0,77.0,71.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,Other Liabilities +,15.0,16.0,37.0,32.0,30.0,45.0,37.0,51.0,59.0,71.0,67.0,64.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,Total Liabilities,54.0,73.0,100.0,128.0,119.0,157.0,161.0,182.0,223.0,264.0,292.0,311.0,341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,Fixed Assets +,18.0,29.0,34.0,53.0,52.0,51.0,48.0,50.0,55.0,56.0,65.0,64.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,CWIP,5.0,4.0,13.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,7.0,13.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,Investments,0.0,0.0,5.0,7.0,7.0,22.0,25.0,32.0,33.0,37.0,37.0,56.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,Other Assets +,32.0,39.0,48.0,68.0,60.0,84.0,87.0,100.0,133.0,159.0,183.0,179.0,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,Total Assets,54.0,73.0,100.0,128.0,119.0,157.0,161.0,182.0,223.0,264.0,292.0,311.0,341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALOKINDS,Share Capital +,788.0,788.0,826.0,,,1377.0,1358.0,1358.0,1369.0,1369.0,459.0,734.0,497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.0,,,1377.0,,,,,,,,,,,,,,,,,,
ALOKINDS,Reserves,1928.0,2310.0,2828.0,,,4038.0,5072.0,1638.0,-16568.0,-14291.0,-10910.0,-16762.0,-16929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.0,,,3711.0,,,,,,,,,,,,,,,,,,
ALOKINDS,Borrowings,8510.0,9819.0,12772.0,,,15347.0,20102.0,24140.0,26221.0,24095.0,27793.0,22610.0,22769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6596.0,,,16030.0,,,,,,,,,,,,,,,,,,
ALOKINDS,Other Liabilities +,951.0,1351.0,1811.0,,,8590.0,6161.0,5226.0,7558.0,6724.0,698.0,1395.0,1404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.0,,,4384.0,,,,,,,,,,,,,,,,,,
ALOKINDS,Total Liabilities,12177.0,14267.0,18237.0,,,29352.0,32692.0,32362.0,18579.0,17897.0,17802.0,7739.0,7741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9160.0,,,25503.0,,,,,,,,,,,,,,,,,,
ALOKINDS,Fixed Assets +,6206.0,7427.0,8552.0,,,8321.0,16347.0,15662.0,15134.0,14635.0,14104.0,5765.0,5681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3826.0,,,9183.0,,,,,,,,,,,,,,,,,,
ALOKINDS,CWIP,939.0,907.0,914.0,,,56.0,14.0,0.0,0.0,0.0,0.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158.0,,,555.0,,,,,,,,,,,,,,,,,,
ALOKINDS,Investments,230.0,167.0,171.0,,,351.0,219.0,110.0,92.0,92.0,92.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.0,,,132.0,,,,,,,,,,,,,,,,,,
ALOKINDS,Other Assets +,4802.0,5767.0,8600.0,,,20625.0,16113.0,16590.0,3353.0,3169.0,3606.0,1964.0,2053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2697.0,,,15632.0,,,,,,,,,,,,,,,,,,
ALOKINDS,Total Assets,12177.0,14267.0,18237.0,,,29352.0,32692.0,32362.0,18579.0,17897.0,17802.0,7739.0,7741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9160.0,,,25503.0,,,,,,,,,,,,,,,,,,
GEEKAYWIRE,Share Capital +,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEEKAYWIRE,Reserves,,4.0,0.0,0.0,0.0,0.0,1.0,6.0,15.0,23.0,30.0,35.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEEKAYWIRE,Borrowings,,7.0,9.0,16.0,19.0,20.0,26.0,53.0,71.0,70.0,55.0,83.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEEKAYWIRE,Other Liabilities +,,18.0,4.0,3.0,5.0,15.0,11.0,5.0,25.0,23.0,13.0,13.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEEKAYWIRE,Total Liabilities,,35.0,18.0,23.0,29.0,40.0,43.0,69.0,119.0,126.0,108.0,141.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEEKAYWIRE,Fixed Assets +,,9.0,5.0,6.0,6.0,7.0,9.0,18.0,33.0,38.0,38.0,45.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEEKAYWIRE,CWIP,,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEEKAYWIRE,Investments,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEEKAYWIRE,Other Assets +,,25.0,12.0,17.0,23.0,33.0,33.0,43.0,86.0,89.0,69.0,97.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEEKAYWIRE,Total Assets,,35.0,18.0,23.0,29.0,40.0,43.0,69.0,119.0,126.0,108.0,141.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,Share Capital +,10.0,10.0,9.0,9.0,39.0,39.0,39.0,9.0,39.0,39.0,39.0,39.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,Reserves,34.0,52.0,55.0,68.0,100.0,532.0,552.0,612.0,683.0,758.0,823.0,809.0,814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,Borrowings,196.0,190.0,202.0,203.0,147.0,194.0,213.0,302.0,291.0,365.0,543.0,659.0,716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,Other Liabilities +,52.0,49.0,60.0,93.0,124.0,121.0,130.0,88.0,139.0,153.0,174.0,138.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,Total Liabilities,290.0,299.0,325.0,373.0,379.0,856.0,903.0,1011.0,1121.0,1284.0,1549.0,1614.0,1643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,Fixed Assets +,219.0,235.0,234.0,223.0,265.0,673.0,687.0,772.0,825.0,978.0,1034.0,1436.0,1414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,CWIP,19.0,4.0,12.0,37.0,0.0,26.0,50.0,42.0,84.0,55.0,310.0,21.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,Other Assets +,53.0,61.0,79.0,112.0,114.0,157.0,166.0,198.0,213.0,251.0,206.0,158.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUANTUM,Total Assets,290.0,299.0,325.0,373.0,379.0,856.0,903.0,1011.0,1121.0,1284.0,1549.0,1614.0,1643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,Share Capital +,5.0,5.0,7.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,Reserves,15.0,20.0,28.0,50.0,58.0,64.0,71.0,80.0,105.0,119.0,137.0,164.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,Borrowings,20.0,32.0,27.0,36.0,21.0,38.0,43.0,43.0,47.0,62.0,77.0,71.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,Other Liabilities +,15.0,16.0,37.0,32.0,30.0,45.0,37.0,51.0,59.0,71.0,67.0,64.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,Total Liabilities,54.0,73.0,100.0,128.0,119.0,157.0,161.0,182.0,223.0,264.0,292.0,311.0,341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,Fixed Assets +,18.0,29.0,34.0,53.0,52.0,51.0,48.0,50.0,55.0,56.0,65.0,64.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,CWIP,5.0,4.0,13.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,7.0,13.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,Investments,0.0,0.0,5.0,7.0,7.0,22.0,25.0,32.0,33.0,37.0,37.0,56.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,Other Assets +,32.0,39.0,48.0,68.0,60.0,84.0,87.0,100.0,133.0,159.0,183.0,179.0,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASH,Total Assets,54.0,73.0,100.0,128.0,119.0,157.0,161.0,182.0,223.0,264.0,292.0,311.0,341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORCEMOT,Share Capital +,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORCEMOT,Reserves,270.0,321.0,1130.0,1140.0,1213.0,1304.0,1474.0,1652.0,1786.0,1922.0,1963.0,1847.0,1851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORCEMOT,Borrowings,148.0,247.0,60.0,42.0,53.0,21.0,14.0,200.0,0.0,286.0,310.0,642.0,839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORCEMOT,Other Liabilities +,357.0,466.0,461.0,513.0,493.0,634.0,800.0,734.0,720.0,615.0,821.0,755.0,847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORCEMOT,Total Liabilities,788.0,1048.0,1664.0,1708.0,1772.0,1972.0,2301.0,2600.0,2519.0,2836.0,3107.0,3258.0,3550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORCEMOT,Fixed Assets +,284.0,393.0,451.0,622.0,643.0,638.0,786.0,911.0,948.0,1216.0,1400.0,1224.0,2131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORCEMOT,CWIP,12.0,14.0,93.0,189.0,206.0,240.0,205.0,220.0,369.0,372.0,445.0,725.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORCEMOT,Investments,57.0,57.0,1.0,1.0,1.0,1.0,15.0,10.0,11.0,28.0,92.0,126.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORCEMOT,Other Assets +,434.0,584.0,1119.0,896.0,922.0,1093.0,1296.0,1459.0,1191.0,1220.0,1169.0,1184.0,1120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORCEMOT,Total Assets,788.0,1048.0,1664.0,1708.0,1772.0,1972.0,2301.0,2600.0,2519.0,2836.0,3107.0,3258.0,3550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KENNAMET,Share Capital +,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KENNAMET,Reserves,,,,,,,,,,,,,,,,,,,,,,,,,,551.0,276.0,275.0,280.0,294.0,311.0,340.0,355.0,372.0,417.0,497.0,528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KENNAMET,Borrowings,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KENNAMET,Other Liabilities +,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,76.0,112.0,131.0,104.0,96.0,117.0,130.0,144.0,199.0,226.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KENNAMET,Total Liabilities,,,,,,,,,,,,,,,,,,,,,,,,,,765.0,374.0,409.0,432.0,420.0,430.0,478.0,507.0,537.0,638.0,755.0,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KENNAMET,Fixed Assets +,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,104.0,107.0,131.0,126.0,114.0,101.0,107.0,146.0,154.0,184.0,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KENNAMET,CWIP,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,6.0,12.0,11.0,13.0,5.0,6.0,16.0,3.0,21.0,67.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KENNAMET,Investments,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,120.0,1.0,1.0,1.0,0.0,0.0,0.0,51.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KENNAMET,Other Assets +,,,,,,,,,,,,,,,,,,,,,,,,,,486.0,143.0,290.0,290.0,282.0,310.0,371.0,383.0,338.0,462.0,504.0,406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KENNAMET,Total Assets,,,,,,,,,,,,,,,,,,,,,,,,,,765.0,374.0,409.0,432.0,420.0,430.0,478.0,507.0,537.0,638.0,755.0,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AARTIIND,Share Capital +,38.0,38.0,40.0,40.0,44.0,44.0,42.0,41.0,41.0,43.0,87.0,87.0,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AARTIIND,Reserves,360.0,405.0,473.0,632.0,734.0,864.0,1052.0,1269.0,1475.0,2517.0,2815.0,3325.0,4696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AARTIIND,Borrowings,436.0,526.0,625.0,846.0,1037.0,1201.0,1275.0,1545.0,2047.0,2366.0,2073.0,2838.0,1940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AARTIIND,Other Liabilities +,325.0,353.0,431.0,555.0,749.0,710.0,467.0,485.0,620.0,702.0,1115.0,1264.0,1769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AARTIIND,Total Liabilities,1160.0,1322.0,1568.0,2073.0,2565.0,2819.0,2836.0,3341.0,4182.0,5628.0,6089.0,7514.0,8586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AARTIIND,Fixed Assets +,382.0,392.0,433.0,664.0,793.0,936.0,1170.0,1567.0,1844.0,1979.0,2302.0,3511.0,3660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AARTIIND,CWIP,9.0,18.0,54.0,62.0,113.0,188.0,307.0,267.0,431.0,795.0,1418.0,1298.0,1622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AARTIIND,Investments,15.0,19.0,21.0,19.0,32.0,63.0,56.0,62.0,56.0,33.0,37.0,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AARTIIND,Other Assets +,754.0,893.0,1060.0,1328.0,1627.0,1632.0,1304.0,1446.0,1850.0,2820.0,2333.0,2669.0,3267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AARTIIND,Total Assets,1160.0,1322.0,1568.0,2073.0,2565.0,2819.0,2836.0,3341.0,4182.0,5628.0,6089.0,7514.0,8586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Share Capital +,,,,,,,,,,,,,,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Reserves,,,,,,,,,,,,,,2381.0,2381.0,2492.0,2556.0,2635.0,2770.0,2966.0,3244.0,3565.0,3965.0,3478.0,3564.0,3684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Borrowings,,,,,,,,,,,,,,0.0,0.0,0.0,328.0,620.0,371.0,600.0,600.0,608.0,7.0,14.0,0.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Other Liabilities +,,,,,,,,,,,,,,3132.0,3348.0,3760.0,3544.0,3752.0,3639.0,3800.0,3844.0,4673.0,5063.0,4167.0,3984.0,3808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Total Liabilities,,,,,,,,,,,,,,5556.0,5771.0,6295.0,6470.0,7050.0,6822.0,7409.0,7731.0,8888.0,9077.0,7701.0,7590.0,7571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Fixed Assets +,,,,,,,,,,,,,,673.0,766.0,1168.0,1207.0,1392.0,1400.0,1298.0,1255.0,1219.0,893.0,742.0,783.0,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,CWIP,,,,,,,,,,,,,,116.0,58.0,74.0,117.0,47.0,32.0,44.0,68.0,116.0,83.0,59.0,75.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Investments,,,,,,,,,,,,,,17.0,17.0,51.0,52.0,17.0,16.0,16.0,16.0,271.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Other Assets +,,,,,,,,,,,,,,4749.0,4931.0,5001.0,5093.0,5594.0,5374.0,6050.0,6392.0,7282.0,8101.0,6900.0,6733.0,6692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Total Assets,,,,,,,,,,,,,,5556.0,5771.0,6295.0,6470.0,7050.0,6822.0,7409.0,7731.0,8888.0,9077.0,7701.0,7590.0,7571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMJLAND,Share Capital +,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMJLAND,Reserves,113.52,103.7,113.67,127.28,154.7,173.13,77.3,85.01,88.27,92.22,96.02,103.4,112.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMJLAND,Borrowings,68.23,44.74,99.09,99.95,89.2,107.23,8.66,10.41,7.93,3.36,10.56,10.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMJLAND,Other Liabilities +,60.25,73.87,85.52,62.02,90.66,78.62,9.36,22.94,17.27,12.14,11.77,8.55,7.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
